no,yes,actual,is_pos,tp,fp,sensitivity,fpr,specificity,precision,seed,groups,train_frac
0.688,0.312,no,FALSE,6,17,1,0.68,0.31999999999999995,0.2608695652173913,159,experiment,0.65
0.69,0.31,no,FALSE,6,18,1,0.72,0.28,0.25,159,experiment,0.65
0.79,0.21,no,FALSE,6,19,1,0.76,0.24,0.24,159,experiment,0.65
0.798,0.202,no,FALSE,6,20,1,0.8,0.19999999999999996,0.2307692307692308,159,experiment,0.65
0.806,0.194,no,FALSE,6,21,1,0.84,0.16000000000000003,0.2222222222222222,159,experiment,0.65
0.833,0.167,no,FALSE,6,22,1,0.88,0.12,0.21428571428571427,159,experiment,0.65
0.847,0.153,no,FALSE,6,23,1,0.92,0.07999999999999996,0.20689655172413793,159,experiment,0.65
0.875,0.125,no,FALSE,6,24,1,0.96,0.04000000000000003,0.2,159,experiment,0.65
0.912,0.088,no,FALSE,6,25,1,1,0,0.1935483870967742,159,experiment,0.65
0.189,0.811,yes,TRUE,1,0,0.0625,0,1,1,160,experiment,0.65
0.2,0.8,yes,TRUE,2,0,0.125,0,1,1,160,experiment,0.65
0.206,0.794,yes,TRUE,3,0,0.1875,0,1,1,160,experiment,0.65
0.207,0.793,yes,TRUE,4,0,0.25,0,1,1,160,experiment,0.65
0.223,0.777,yes,TRUE,5,0,0.3125,0,1,1,160,experiment,0.65
0.303,0.697,yes,TRUE,6,0,0.375,0,1,1,160,experiment,0.65
0.309,0.691,yes,TRUE,7,0,0.4375,0,1,1,160,experiment,0.65
0.353,0.647,yes,TRUE,8,0,0.5,0,1,1,160,experiment,0.65
0.384,0.616,yes,TRUE,9,0,0.5625,0,1,1,160,experiment,0.65
0.425,0.575,yes,TRUE,10,0,0.625,0,1,1,160,experiment,0.65
0.463,0.537,yes,TRUE,11,0,0.6875,0,1,1,160,experiment,0.65
0.475,0.525,no,FALSE,11,1,0.6875,0.05263157894736842,0.9473684210526316,0.9166666666666666,160,experiment,0.65
0.642,0.358,no,FALSE,11,2,0.6875,0.10526315789473684,0.8947368421052632,0.8461538461538461,160,experiment,0.65
0.643,0.357,yes,TRUE,12,2,0.75,0.10526315789473684,0.8947368421052632,0.8571428571428571,160,experiment,0.65
0.661,0.339,yes,TRUE,13,2,0.8125,0.10526315789473684,0.8947368421052632,0.8666666666666667,160,experiment,0.65
0.725,0.275,yes,TRUE,14,2,0.875,0.10526315789473684,0.8947368421052632,0.875,160,experiment,0.65
0.783,0.217,yes,TRUE,15,2,0.9375,0.10526315789473684,0.8947368421052632,0.8823529411764706,160,experiment,0.65
0.804,0.196,no,FALSE,15,3,0.9375,0.15789473684210523,0.8421052631578947,0.8333333333333334,160,experiment,0.65
0.806,0.194,yes,TRUE,16,3,1,0.15789473684210523,0.8421052631578947,0.8421052631578947,160,experiment,0.65
0.82,0.18,no,FALSE,16,4,1,0.21052631578947367,0.7894736842105263,0.8,160,experiment,0.65
0.833,0.167,no,FALSE,16,5,1,0.2631578947368421,0.736842105263158,0.7619047619047619,160,experiment,0.65
0.838,0.162,no,FALSE,16,6,1,0.3157894736842105,0.6842105263157895,0.7272727272727273,160,experiment,0.65
0.848,0.152,no,FALSE,16,7,1,0.3684210526315789,0.631578947368421,0.6956521739130435,160,experiment,0.65
0.854,0.146,no,FALSE,16,8,1,0.42105263157894735,0.5789473684210527,0.6666666666666666,160,experiment,0.65
0.858,0.142,no,FALSE,16,9,1,0.47368421052631576,0.5263157894736843,0.64,160,experiment,0.65
0.875,0.125,no,FALSE,16,10,1,0.5263157894736842,0.4736842105263158,0.6153846153846154,160,experiment,0.65
0.881,0.119,no,FALSE,16,11,1,0.5789473684210527,0.42105263157894735,0.5925925925925926,160,experiment,0.65
0.883,0.117,no,FALSE,16,12,1,0.631578947368421,0.368421052631579,0.5714285714285714,160,experiment,0.65
0.912,0.088,no,FALSE,16,13,1,0.6842105263157895,0.3157894736842105,0.5517241379310345,160,experiment,0.65
0.914,0.086,no,FALSE,16,14,1,0.7368421052631579,0.26315789473684215,0.5333333333333333,160,experiment,0.65
0.921,0.079,no,FALSE,16,15,1,0.7894736842105263,0.21052631578947367,0.5161290322580645,160,experiment,0.65
0.927,0.073,no,FALSE,16,16,1,0.8421052631578947,0.1578947368421053,0.5,160,experiment,0.65
0.942,0.058,no,FALSE,16,17,1,0.8947368421052632,0.10526315789473684,0.48484848484848486,160,experiment,0.65
0.949,0.051,no,FALSE,16,18,1,0.9473684210526316,0.05263157894736847,0.4705882352941176,160,experiment,0.65
0.95,0.05,no,FALSE,16,19,1,1,0,0.45714285714285713,160,experiment,0.65
0.091,0.909,yes,TRUE,1,0,0.06666666666666667,0,1,1,161,experiment,0.65
0.104,0.896,yes,TRUE,2,0,0.13333333333333333,0,1,1,161,experiment,0.65
0.237,0.763,yes,TRUE,3,0,0.2,0,1,1,161,experiment,0.65
0.242,0.758,yes,TRUE,4,0,0.26666666666666666,0,1,1,161,experiment,0.65
0.27,0.73,yes,TRUE,5,0,0.3333333333333333,0,1,1,161,experiment,0.65
0.284,0.716,yes,TRUE,6,0,0.4,0,1,1,161,experiment,0.65
0.328,0.672,yes,TRUE,7,0,0.4666666666666667,0,1,1,161,experiment,0.65
0.329,0.671,yes,TRUE,8,0,0.5333333333333333,0,1,1,161,experiment,0.65
0.375,0.625,yes,TRUE,9,0,0.6,0,1,1,161,experiment,0.65
0.474,0.526,yes,TRUE,10,0,0.6666666666666666,0,1,1,161,experiment,0.65
0.477,0.523,no,FALSE,10,1,0.6666666666666666,0.0625,0.9375,0.9090909090909092,161,experiment,0.65
0.509,0.491,yes,TRUE,11,1,0.7333333333333333,0.0625,0.9375,0.9166666666666666,161,experiment,0.65
0.648,0.352,yes,TRUE,12,1,0.8,0.0625,0.9375,0.9230769230769232,161,experiment,0.65
0.671,0.329,yes,TRUE,13,1,0.8666666666666667,0.0625,0.9375,0.9285714285714286,161,experiment,0.65
0.74,0.26,yes,TRUE,14,1,0.9333333333333332,0.0625,0.9375,0.9333333333333332,161,experiment,0.65
0.741,0.259,no,FALSE,14,2,0.9333333333333332,0.125,0.875,0.875,161,experiment,0.65
0.792,0.208,yes,TRUE,15,2,1,0.125,0.875,0.8823529411764706,161,experiment,0.65
0.793,0.207,no,FALSE,15,3,1,0.1875,0.8125,0.8333333333333334,161,experiment,0.65
0.796,0.204,no,FALSE,15,4,1,0.25,0.75,0.7894736842105263,161,experiment,0.65
0.81,0.19,no,FALSE,15,5,1,0.3125,0.6875,0.75,161,experiment,0.65
0.837,0.163,no,FALSE,15,6,1,0.375,0.625,0.7142857142857143,161,experiment,0.65
0.838,0.162,no,FALSE,15,7,1,0.4375,0.5625,0.6818181818181818,161,experiment,0.65
0.865,0.135,no,FALSE,15,8,1,0.5,0.5,0.6521739130434783,161,experiment,0.65
0.872,0.128,no,FALSE,15,9,1,0.5625,0.4375,0.625,161,experiment,0.65
0.878,0.122,no,FALSE,15,10,1,0.625,0.375,0.6,161,experiment,0.65
0.882,0.118,no,FALSE,15,11,1,0.6875,0.3125,0.5769230769230769,161,experiment,0.65
0.9,0.1,no,FALSE,15,12,1,0.75,0.25,0.5555555555555556,161,experiment,0.65
0.908,0.092,no,FALSE,15,13,1,0.8125,0.1875,0.5357142857142857,161,experiment,0.65
0.919,0.081,no,FALSE,15,14,1,0.875,0.125,0.5172413793103449,161,experiment,0.65
0.921,0.079,no,FALSE,15,15,1,0.9375,0.0625,0.5,161,experiment,0.65
0.931,0.069,no,FALSE,15,16,1,1,0,0.4838709677419355,161,experiment,0.65
0.047,0.953,yes,TRUE,1,0,0.09090909090909093,0,1,1,162,experiment,0.65
0.059,0.941,yes,TRUE,2,0,0.18181818181818185,0,1,1,162,experiment,0.65
0.22,0.78,yes,TRUE,3,0,0.2727272727272727,0,1,1,162,experiment,0.65
0.303,0.697,yes,TRUE,4,0,0.3636363636363637,0,1,1,162,experiment,0.65
0.33,0.67,yes,TRUE,5,0,0.4545454545454546,0,1,1,162,experiment,0.65
0.433,0.567,yes,TRUE,6,0,0.5454545454545454,0,1,1,162,experiment,0.65
0.453,0.547,no,FALSE,6,1,0.5454545454545454,0.09090909090909093,0.9090909090909092,0.8571428571428571,162,experiment,0.65
0.459,0.541,yes,TRUE,7,1,0.6363636363636364,0.09090909090909093,0.9090909090909092,0.875,162,experiment,0.65
0.649,0.351,yes,TRUE,8,1,0.7272727272727273,0.09090909090909093,0.9090909090909092,0.8888888888888888,162,experiment,0.65
0.679,0.321,yes,TRUE,9,1,0.8181818181818182,0.09090909090909093,0.9090909090909092,0.9,162,experiment,0.65
0.731,0.269,no,FALSE,9,2,0.8181818181818182,0.18181818181818185,0.8181818181818181,0.8181818181818182,162,experiment,0.65
0.755,0.245,yes,TRUE,10,2,0.9090909090909092,0.18181818181818185,0.8181818181818181,0.8333333333333334,162,experiment,0.65
0.762,0.238,yes,TRUE,11,2,1,0.18181818181818185,0.8181818181818181,0.8461538461538461,162,experiment,0.65
0.805,0.195,no,FALSE,11,3,1,0.2727272727272727,0.7272727272727273,0.7857142857142857,162,experiment,0.65
0.825,0.175,no,FALSE,11,4,1,0.3636363636363637,0.6363636363636364,0.7333333333333333,162,experiment,0.65
0.836,0.164,no,FALSE,11,5,1,0.4545454545454546,0.5454545454545454,0.6875,162,experiment,0.65
0.844,0.156,no,FALSE,11,6,1,0.5454545454545454,0.4545454545454546,0.6470588235294118,162,experiment,0.65
0.848,0.152,no,FALSE,11,7,1,0.6363636363636364,0.3636363636363637,0.6111111111111112,162,experiment,0.65
0.896,0.104,no,FALSE,11,8,1,0.7272727272727273,0.2727272727272727,0.5789473684210527,162,experiment,0.65
0.911,0.089,no,FALSE,11,9,1,0.8181818181818182,0.18181818181818177,0.55,162,experiment,0.65
0.931,0.069,no,FALSE,11,10,1,0.9090909090909092,0.09090909090909094,0.5238095238095238,162,experiment,0.65
0.949,0.051,no,FALSE,11,11,1,1,0,0.5,162,experiment,0.65
0.091,0.909,yes,TRUE,1,0,0.06666666666666667,0,1,1,163,experiment,0.65
0.11,0.89,yes,TRUE,2,0,0.13333333333333333,0,1,1,163,experiment,0.65
0.211,0.789,yes,TRUE,3,0,0.2,0,1,1,163,experiment,0.65
0.219,0.781,yes,TRUE,4,0,0.26666666666666666,0,1,1,163,experiment,0.65
0.233,0.767,yes,TRUE,5,0,0.3333333333333333,0,1,1,163,experiment,0.65
0.25,0.75,yes,TRUE,6,0,0.4,0,1,1,163,experiment,0.65
0.294,0.706,yes,TRUE,7,0,0.4666666666666667,0,1,1,163,experiment,0.65
0.316,0.684,yes,TRUE,8,0,0.5333333333333333,0,1,1,163,experiment,0.65
0.317,0.683,yes,TRUE,9,0,0.6,0,1,1,163,experiment,0.65
0.434,0.566,yes,TRUE,10,0,0.6666666666666666,0,1,1,163,experiment,0.65
0.438,0.562,no,FALSE,10,1,0.6666666666666666,0.0625,0.9375,0.9090909090909092,163,experiment,0.65
0.44,0.56,yes,TRUE,11,1,0.7333333333333333,0.0625,0.9375,0.9166666666666666,163,experiment,0.65
0.655,0.345,yes,TRUE,12,1,0.8,0.0625,0.9375,0.9230769230769232,163,experiment,0.65
0.69,0.31,yes,TRUE,13,1,0.8666666666666667,0.0625,0.9375,0.9285714285714286,163,experiment,0.65
0.736,0.264,no,FALSE,13,2,0.8666666666666667,0.125,0.875,0.8666666666666667,163,experiment,0.65
0.768,0.232,yes,TRUE,14,2,0.9333333333333332,0.125,0.875,0.875,163,experiment,0.65
0.793,0.207,no,FALSE,14,3,0.9333333333333332,0.1875,0.8125,0.8235294117647058,163,experiment,0.65
0.795,0.205,yes,TRUE,15,3,1,0.1875,0.8125,0.8333333333333334,163,experiment,0.65
0.823,0.177,no,FALSE,15,4,1,0.25,0.75,0.7894736842105263,163,experiment,0.65
0.838,0.162,no,FALSE,15,5,1,0.3125,0.6875,0.75,163,experiment,0.65
0.875,0.125,no,FALSE,15,6,1,0.375,0.625,0.7142857142857143,163,experiment,0.65
0.879,0.121,no,FALSE,15,7,1,0.4375,0.5625,0.6818181818181818,163,experiment,0.65
0.882,0.118,no,FALSE,15,8,1,0.5,0.5,0.6521739130434783,163,experiment,0.65
0.899,0.101,no,FALSE,15,9,1,0.5625,0.4375,0.625,163,experiment,0.65
0.905,0.095,no,FALSE,15,10,1,0.625,0.375,0.6,163,experiment,0.65
0.908,0.092,no,FALSE,15,11,1,0.6875,0.3125,0.5769230769230769,163,experiment,0.65
0.909,0.091,no,FALSE,15,12,1,0.75,0.25,0.5555555555555556,163,experiment,0.65
0.911,0.089,no,FALSE,15,13,1,0.8125,0.1875,0.5357142857142857,163,experiment,0.65
0.914,0.086,no,FALSE,15,14,1,0.875,0.125,0.5172413793103449,163,experiment,0.65
0.938,0.062,no,FALSE,15,15,1,0.9375,0.0625,0.5,163,experiment,0.65
0.944,0.056,no,FALSE,15,16,1,1,0,0.4838709677419355,163,experiment,0.65
0.05,0.95,yes,TRUE,1,0,0.16666666666666666,0,1,1,164,experiment,0.65
0.065,0.935,yes,TRUE,2,0,0.3333333333333333,0,1,1,164,experiment,0.65
0.066,0.934,yes,TRUE,3,0,0.5,0,1,1,164,experiment,0.65
0.106,0.894,yes,TRUE,4,0,0.6666666666666666,0,1,1,164,experiment,0.65
0.204,0.796,no,FALSE,4,1,0.6666666666666666,0.04,0.96,0.8,164,experiment,0.65
0.238,0.762,no,FALSE,4,2,0.6666666666666666,0.08,0.92,0.6666666666666666,164,experiment,0.65
0.386,0.614,yes,TRUE,5,2,0.8333333333333334,0.08,0.92,0.7142857142857143,164,experiment,0.65
0.413,0.587,no,FALSE,5,3,0.8333333333333334,0.12,0.88,0.625,164,experiment,0.65
0.417,0.583,no,FALSE,5,4,0.8333333333333334,0.16,0.84,0.5555555555555556,164,experiment,0.65
0.457,0.543,no,FALSE,5,5,0.8333333333333334,0.2,0.8,0.5,164,experiment,0.65
0.491,0.509,no,FALSE,5,6,0.8333333333333334,0.24,0.76,0.4545454545454546,164,experiment,0.65
0.539,0.461,no,FALSE,5,7,0.8333333333333334,0.28,0.72,0.4166666666666667,164,experiment,0.65
0.544,0.456,no,FALSE,5,8,0.8333333333333334,0.32,0.6799999999999999,0.38461538461538464,164,experiment,0.65
0.547,0.453,no,FALSE,5,9,0.8333333333333334,0.36,0.64,0.35714285714285715,164,experiment,0.65
0.557,0.443,no,FALSE,5,10,0.8333333333333334,0.4,0.6,0.3333333333333333,164,experiment,0.65
0.559,0.441,no,FALSE,5,11,0.8333333333333334,0.44,0.56,0.3125,164,experiment,0.65
0.561,0.439,no,FALSE,5,12,0.8333333333333334,0.48,0.52,0.29411764705882354,164,experiment,0.65
0.564,0.436,yes,TRUE,6,12,1,0.48,0.52,0.3333333333333333,164,experiment,0.65
0.594,0.406,no,FALSE,6,13,1,0.52,0.48,0.3157894736842105,164,experiment,0.65
0.605,0.395,no,FALSE,6,14,1,0.56,0.43999999999999995,0.3,164,experiment,0.65
0.68,0.32,no,FALSE,6,15,1,0.6,0.4,0.2857142857142857,164,experiment,0.65
0.693,0.307,no,FALSE,6,16,1,0.64,0.36,0.2727272727272727,164,experiment,0.65
0.712,0.288,no,FALSE,6,17,1,0.68,0.31999999999999995,0.2608695652173913,164,experiment,0.65
0.713,0.287,no,FALSE,6,18,1,0.72,0.28,0.25,164,experiment,0.65
0.794,0.206,no,FALSE,6,19,1,0.76,0.24,0.24,164,experiment,0.65
0.814,0.186,no,FALSE,6,20,1,0.8,0.19999999999999996,0.2307692307692308,164,experiment,0.65
0.827,0.173,no,FALSE,6,21,1,0.84,0.16000000000000003,0.2222222222222222,164,experiment,0.65
0.83,0.17,no,FALSE,6,22,1,0.88,0.12,0.21428571428571427,164,experiment,0.65
0.853,0.147,no,FALSE,6,23,1,0.92,0.07999999999999996,0.20689655172413793,164,experiment,0.65
0.855,0.145,no,FALSE,6,24,1,0.96,0.04000000000000003,0.2,164,experiment,0.65
0.916,0.084,no,FALSE,6,25,1,1,0,0.1935483870967742,164,experiment,0.65
0.048,0.952,yes,TRUE,1,0,0.08333333333333333,0,1,1,165,experiment,0.65
0.078,0.922,yes,TRUE,2,0,0.16666666666666666,0,1,1,165,experiment,0.65
0.223,0.777,yes,TRUE,3,0,0.25,0,1,1,165,experiment,0.65
0.337,0.663,yes,TRUE,4,0,0.3333333333333333,0,1,1,165,experiment,0.65
0.352,0.648,yes,TRUE,5,0,0.4166666666666667,0,1,1,165,experiment,0.65
0.464,0.536,yes,TRUE,6,0,0.5,0,1,1,165,experiment,0.65
0.472,0.528,no,FALSE,6,1,0.5,0.0588235294117647,0.9411764705882352,0.8571428571428571,165,experiment,0.65
0.501,0.499,yes,TRUE,7,1,0.5833333333333334,0.0588235294117647,0.9411764705882352,0.875,165,experiment,0.65
0.639,0.361,yes,TRUE,8,1,0.6666666666666666,0.0588235294117647,0.9411764705882352,0.8888888888888888,165,experiment,0.65
0.667,0.333,yes,TRUE,9,1,0.75,0.0588235294117647,0.9411764705882352,0.9,165,experiment,0.65
0.668,0.332,no,FALSE,9,2,0.75,0.1176470588235294,0.8823529411764706,0.8181818181818182,165,experiment,0.65
0.711,0.289,yes,TRUE,10,2,0.8333333333333334,0.1176470588235294,0.8823529411764706,0.8333333333333334,165,experiment,0.65
0.727,0.273,yes,TRUE,11,2,0.9166666666666666,0.1176470588235294,0.8823529411764706,0.8461538461538461,165,experiment,0.65
0.73,0.27,yes,TRUE,12,2,1,0.1176470588235294,0.8823529411764706,0.8571428571428571,165,experiment,0.65
0.732,0.268,no,FALSE,12,3,1,0.17647058823529413,0.8235294117647058,0.8,165,experiment,0.65
0.765,0.235,no,FALSE,12,4,1,0.2352941176470588,0.7647058823529411,0.75,165,experiment,0.65
0.775,0.225,no,FALSE,12,5,1,0.29411764705882354,0.7058823529411764,0.7058823529411765,165,experiment,0.65
0.779,0.221,no,FALSE,12,6,1,0.35294117647058826,0.6470588235294117,0.6666666666666666,165,experiment,0.65
0.808,0.192,no,FALSE,12,7,1,0.4117647058823529,0.5882352941176471,0.631578947368421,165,experiment,0.65
0.812,0.188,no,FALSE,12,8,1,0.4705882352941176,0.5294117647058824,0.6,165,experiment,0.65
0.842,0.158,no,FALSE,12,9,1,0.5294117647058824,0.4705882352941176,0.5714285714285714,165,experiment,0.65
0.873,0.127,no,FALSE,12,10,1,0.5882352941176471,0.4117647058823529,0.5454545454545454,165,experiment,0.65
0.89,0.11,no,FALSE,12,11,1,0.6470588235294118,0.3529411764705882,0.5217391304347826,165,experiment,0.65
0.894,0.106,no,FALSE,12,12,1,0.7058823529411765,0.2941176470588235,0.5,165,experiment,0.65
0.899,0.101,no,FALSE,12,13,1,0.7647058823529411,0.23529411764705888,0.48,165,experiment,0.65
0.906,0.094,no,FALSE,12,14,1,0.8235294117647058,0.17647058823529416,0.4615384615384616,165,experiment,0.65
0.918,0.082,no,FALSE,12,15,1,0.8823529411764706,0.11764705882352944,0.4444444444444444,165,experiment,0.65
0.926,0.074,no,FALSE,12,16,1,0.9411764705882352,0.05882352941176472,0.42857142857142855,165,experiment,0.65
0.928,0.072,no,FALSE,12,17,1,1,0,0.41379310344827586,165,experiment,0.65
0.058,0.942,yes,TRUE,1,0,0.2,0,1,1,166,experiment,0.65
0.064,0.936,yes,TRUE,2,0,0.4,0,1,1,166,experiment,0.65
0.083,0.917,yes,TRUE,3,0,0.6,0,1,1,166,experiment,0.65
0.112,0.888,yes,TRUE,4,0,0.8,0,1,1,166,experiment,0.65
0.322,0.678,no,FALSE,4,1,0.8,0.05263157894736842,0.9473684210526316,0.8,166,experiment,0.65
0.436,0.564,no,FALSE,4,2,0.8,0.10526315789473684,0.8947368421052632,0.6666666666666666,166,experiment,0.65
0.452,0.548,no,FALSE,4,3,0.8,0.15789473684210523,0.8421052631578947,0.5714285714285714,166,experiment,0.65
0.52,0.48,no,FALSE,4,4,0.8,0.21052631578947367,0.7894736842105263,0.5,166,experiment,0.65
0.531,0.469,no,FALSE,4,5,0.8,0.2631578947368421,0.736842105263158,0.4444444444444444,166,experiment,0.65
0.577,0.423,no,FALSE,4,6,0.8,0.3157894736842105,0.6842105263157895,0.4,166,experiment,0.65
0.591,0.409,no,FALSE,4,7,0.8,0.3684210526315789,0.631578947368421,0.3636363636363637,166,experiment,0.65
0.592,0.408,yes,TRUE,5,7,1,0.3684210526315789,0.631578947368421,0.4166666666666667,166,experiment,0.65
0.593,0.407,no,FALSE,5,8,1,0.42105263157894735,0.5789473684210527,0.38461538461538464,166,experiment,0.65
0.629,0.371,no,FALSE,5,9,1,0.47368421052631576,0.5263157894736843,0.35714285714285715,166,experiment,0.65
0.658,0.342,no,FALSE,5,10,1,0.5263157894736842,0.4736842105263158,0.3333333333333333,166,experiment,0.65
0.693,0.307,no,FALSE,5,11,1,0.5789473684210527,0.42105263157894735,0.3125,166,experiment,0.65
0.698,0.302,no,FALSE,5,12,1,0.631578947368421,0.368421052631579,0.29411764705882354,166,experiment,0.65
0.753,0.247,no,FALSE,5,13,1,0.6842105263157895,0.3157894736842105,0.2777777777777778,166,experiment,0.65
0.761,0.239,no,FALSE,5,14,1,0.7368421052631579,0.26315789473684215,0.2631578947368421,166,experiment,0.65
0.779,0.221,no,FALSE,5,15,1,0.7894736842105263,0.21052631578947367,0.25,166,experiment,0.65
0.875,0.125,no,FALSE,5,16,1,0.8421052631578947,0.1578947368421053,0.23809523809523808,166,experiment,0.65
0.877,0.123,no,FALSE,5,17,1,0.8947368421052632,0.10526315789473684,0.2272727272727273,166,experiment,0.65
0.889,0.111,no,FALSE,5,18,1,0.9473684210526316,0.05263157894736847,0.21739130434782608,166,experiment,0.65
0.907,0.093,no,FALSE,5,19,1,1,0,0.20833333333333337,166,experiment,0.65
0.048,0.952,yes,TRUE,1,0,0.2,0,1,1,167,experiment,0.65
0.049,0.951,yes,TRUE,2,0,0.4,0,1,1,167,experiment,0.65
0.069,0.931,yes,TRUE,3,0,0.6,0,1,1,167,experiment,0.65
0.117,0.883,yes,TRUE,4,0,0.8,0,1,1,167,experiment,0.65
0.329,0.671,no,FALSE,4,1,0.8,0.05263157894736842,0.9473684210526316,0.8,167,experiment,0.65
0.457,0.543,no,FALSE,4,2,0.8,0.10526315789473684,0.8947368421052632,0.6666666666666666,167,experiment,0.65
0.471,0.529,no,FALSE,4,3,0.8,0.15789473684210523,0.8421052631578947,0.5714285714285714,167,experiment,0.65
0.524,0.476,no,FALSE,4,4,0.8,0.21052631578947367,0.7894736842105263,0.5,167,experiment,0.65
0.532,0.468,no,FALSE,4,5,0.8,0.2631578947368421,0.736842105263158,0.4444444444444444,167,experiment,0.65
0.558,0.442,no,FALSE,4,6,0.8,0.3157894736842105,0.6842105263157895,0.4,167,experiment,0.65
0.575,0.425,no,FALSE,4,7,0.8,0.3684210526315789,0.631578947368421,0.3636363636363637,167,experiment,0.65
0.577,0.423,yes,TRUE,5,7,1,0.3684210526315789,0.631578947368421,0.4166666666666667,167,experiment,0.65
0.614,0.386,no,FALSE,5,8,1,0.42105263157894735,0.5789473684210527,0.38461538461538464,167,experiment,0.65
0.648,0.352,no,FALSE,5,9,1,0.47368421052631576,0.5263157894736843,0.35714285714285715,167,experiment,0.65
0.669,0.331,no,FALSE,5,10,1,0.5263157894736842,0.4736842105263158,0.3333333333333333,167,experiment,0.65
0.684,0.316,no,FALSE,5,11,1,0.5789473684210527,0.42105263157894735,0.3125,167,experiment,0.65
0.724,0.276,no,FALSE,5,12,1,0.631578947368421,0.368421052631579,0.29411764705882354,167,experiment,0.65
0.745,0.255,no,FALSE,5,13,1,0.6842105263157895,0.3157894736842105,0.2777777777777778,167,experiment,0.65
0.764,0.236,no,FALSE,5,14,1,0.7368421052631579,0.26315789473684215,0.2631578947368421,167,experiment,0.65
0.766,0.234,no,FALSE,5,15,1,0.7894736842105263,0.21052631578947367,0.25,167,experiment,0.65
0.857,0.143,no,FALSE,5,16,1,0.8421052631578947,0.1578947368421053,0.23809523809523808,167,experiment,0.65
0.871,0.129,no,FALSE,5,17,1,0.8947368421052632,0.10526315789473684,0.2272727272727273,167,experiment,0.65
0.88,0.12,no,FALSE,5,18,1,0.9473684210526316,0.05263157894736847,0.21739130434782608,167,experiment,0.65
0.889,0.111,no,FALSE,5,19,1,1,0,0.20833333333333337,167,experiment,0.65
0.04,0.96,yes,TRUE,1,0,0.06666666666666667,0,1,1,168,experiment,0.65
0.063,0.937,yes,TRUE,2,0,0.13333333333333333,0,1,1,168,experiment,0.65
0.083,0.917,yes,TRUE,3,0,0.2,0,1,1,168,experiment,0.65
0.108,0.892,yes,TRUE,4,0,0.26666666666666666,0,1,1,168,experiment,0.65
0.124,0.876,yes,TRUE,5,0,0.3333333333333333,0,1,1,168,experiment,0.65
0.141,0.859,yes,TRUE,6,0,0.4,0,1,1,168,experiment,0.65
0.155,0.845,yes,TRUE,7,0,0.4666666666666667,0,1,1,168,experiment,0.65
0.2,0.8,yes,TRUE,8,0,0.5333333333333333,0,1,1,168,experiment,0.65
0.26,0.74,yes,TRUE,9,0,0.6,0,1,1,168,experiment,0.65
0.326,0.674,yes,TRUE,10,0,0.6666666666666666,0,1,1,168,experiment,0.65
0.385,0.615,yes,TRUE,11,0,0.7333333333333333,0,1,1,168,experiment,0.65
0.422,0.578,no,FALSE,11,1,0.7333333333333333,0.03703703703703703,0.962962962962963,0.9166666666666666,168,experiment,0.65
